116,25,25,25,25,29,22,48,53,79,68,27,24,31,77,6,0,1,0
117,77,77,77,77,49,94,27,52,59,77,70,51,24,84,20,15,1,0
118,64,64,64,64,0,18,17,23,17,54,68,87,75,13,22,57,1,0
119,8,8,8,8,40,5,70,6,1,19,20,62,17,35,52,94,1,0
120,51,51,51,51,47,51,10,49,47,34,48,23,88,71,32,59,1,0
121,89,89,89,89,19,94,86,7,92,0,46,1,65,44,56,74,1,0
122,64,64,64,64,91,91,40,56,59,97,97,9,63,22,85,99,1,0
123,53,53,53,53,76,76,33,97,93,3,8,74,66,3,30,81,1,0
124,58,58,58,58,85,99,21,14,60,56,72,53,53,75,81,55,1,0
125,70,70,70,70,31,0,63,47,19,70,1,59,82,79,96,29,1,0
126,20,20,20,20,62,51,45,70,54,57,93,15,8,61,66,73,1,0
127,26,26,26,26,79,10,32,51,72,1,87,79,8,37,36,2,1,0
128,9,9,9,9,96,23,62,23,46,79,55,74,22,31,57,71,1,0
129,36,36,36,36,16,47,13,84,57,60,57,0,36,13,33,75,1,0
130,8,8,8,8,7,73,37,96,55,24,66,8,33,61,57,71,1,0
131,35,35,35,35,59,38,94,60,27,43,42,55,21,11,80,12,1,0
132,38,38,38,38,34,38,64,81,40,50,18,75,98,74,87,42,1,0
133,34,34,34,34,20,46,3,20,50,75,62,42,70,38,42,15,1,0
134,74,74,74,74,80,90,96,6,81,43,72,55,38,75,20,75,1,0
135,95,95,95,95,83,95,76,83,82,27,51,99,5,51,77,6,1,0
136,31,31,31,31,25,6,79,70,24,57,22,53,73,80,3,83,1,0
137,41,41,41,41,37,29,87,86,51,94,22,30,30,54,6,19,1,0
138,92,92,92,92,39,44,68,83,29,65,5,87,40,87,97,79,1,0
139,47,47,47,47,1,88,5,20,44,72,76,30,19,69,88,29,1,0
140,81,81,81,81,62,16,9,45,48,85,8,13,67,5,14,54,1,0
141,58,58,58,58,39,59,45,23,48,44,77,37,91,42,98,77,1,0
142,33,33,33,33,10,92,70,70,53,53,28,28,73,82,71,0,1,0
143,34,34,34,34,47,28,88,85,8,58,74,23,61,72,24,35,1,0
144,47,47,47,47,95,67,83,76,43,36,37,46,62,57,42,96,1,0
145,88,88,88,88,4,55,87,83,17,65,93,56,38,51,87,90,1,0
146,7,7,7,7,14,17,25,38,26,45,57,25,7,79,51,41,1,0
147,94,94,94,94,93,64,63,29,1,72,40,53,29,32,80,59,1,0
148,4,4,4,4,18,68,86,66,62,74,98,21,27,15,27,41,1,0
149,61,61,61,61,61,32,72,19,94,3,54,31,16,4,83,74,1,0
150,59,59,59,59,5,72,92,72,15,29,13,43,80,9,5,84,1,0
151,48,48,48,48,85,7,60,80,89,63,33,66,85,0,85,42,1,0
152,3,3,3,3,98,63,61,91,77,89,97,29,12,69,60,31,1,0
153,50,50,50,50,4,23,88,22,20,16,65,77,72,12,80,76,1,0
154,19,19,19,19,43,63,81,58,82,67,52,51,61,95,17,29,1,0
155,56,56,56,56,92,1,39,11,84,70,13,70,8,85,20,57,1,0
156,2,2,2,2,83,67,19,69,37,29,99,18,18,5,15,37,1,0
157,66,66,66,66,72,96,60,78,79,71,24,45,80,77,58,54,1,0
158,45,45,45,45,52,95,11,10,60,82,10,82,10,1,60,35,1,0
159,8,8,8,8,77,24,49,93,44,16,24,81,61,85,38,3,1,0
160,51,51,51,51,83,98,57,0,56,89,1,99,10,74,95,28,1,0
161,20,20,20,20,68,15,76,24,53,64,87,95,19,93,6,5,1,0
162,9,9,9,9,87,32,74,84,70,53,11,88,64,38,88,7,1,0
163,77,77,77,77,92,77,29,90,60,51,27,21,39,40,64,77,1,0
164,55,55,55,55,75,59,39,49,99,72,74,90,66,42,22,21,1,0
165,17,17,17,17,1,65,48,74,32,88,65,58,2,10,19,10,1,0
166,8,8,8,8,50,33,19,37,32,94,93,10,11,5,58,7,1,0
167,2,2,2,2,14,69,39,14,87,95,48,67,13,67,60,53,1,0
168,26,26,26,26,0,22,37,99,71,96,17,41,58,35,88,71,1,0
169,93,93,93,93,52,89,13,28,3,98,17,50,88,46,43,65,1,0
170,38,38,38,38,4,67,57,22,46,31,3,20,27,64,51,5,1,0
171,50,50,50,50,85,2,73,45,97,15,52,88,86,28,17,22,1,0
172,79,79,79,79,84,42,90,97,28,11,43,44,52,25,38,72,1,0
173,61,61,61,61,82,77,44,28,13,35,1,39,23,23,64,91,1,0
174,27,27,27,27,52,33,8,41,21,99,69,30,81,76,13,7,1,0
175,80,80,80,80,47,27,75,88,86,64,47,6,38,27,2,31,1,0
176,40,40,40,40,38,41,42,2,65,69,11,8,2,43,73,80,1,0
177,1,1,1,1,87,40,8,55,5,87,14,1,65,99,59,57,1,0
178,3,3,3,3,39,84,61,4,32,27,84,24,56,14,7,48,1,0
179,32,32,32,32,36,57,25,64,54,28,33,23,30,44,70,32,1,0
180,55,55,55,55,26,79,10,20,90,1,24,49,67,2,10,4,1,0
181,27,27,27,27,1,0,82,44,85,69,23,55,68,78,27,69,1,0
182,20,20,20,20,89,12,42,83,2,41,52,67,87,88,7,33,1,0
183,27,27,27,27,50,85,70,19,23,65,74,17,18,93,0,34,1,0
184,93,93,93,93,12,79,69,18,30,98,49,57,90,68,8,26,1,0
185,11,11,11,11,41,31,7,68,63,1,22,37,58,78,46,94,1,0
186,73,73,73,73,87,32,69,7,62,84,48,35,30,98,94,26,1,0
187,91,91,91,91,99,71,69,1,96,10,73,92,11,28,0,12,1,0
188,14,14,14,14,64,84,11,44,91,27,41,99,97,95,6,91,1,0
189,18,18,18,18,23,3,80,8,73,37,80,99,93,49,43,18,1,0
190,76,76,76,76,30,35,28,48,97,62,61,47,37,14,95,30,1,0
191,66,66,66,66,15,50,42,75,23,65,12,29,80,73,57,56,1,0
192,76,76,76,76,62,38,11,66,94,9,82,96,9,96,44,35,1,0
193,4,4,4,4,46,55,50,75,27,63,52,11,84,87,16,77,1,0
194,99,99,99,99,90,42,11,36,62,60,69,14,78,66,57,99,1,0
195,68,68,68,68,76,1,46,88,20,81,49,11,47,44,76,96,1,0
196,39,39,39,39,39,79,87,66,0,6,91,56,98,46,70,33,1,0
197,27,27,27,27,94,86,97,89,35,27,68,0,64,40,88,10,1,0
198,56,56,56,56,14,12,69,52,62,81,35,35,71,24,70,66,1,0
199,99,99,99,99,3,26,88,41,89,19,81,15,23,98,52,68,1,0
200,93,93,93,93,20,13,42,26,50,56,32,6,92,64,2,6,1,0
201,75,75,75,75,92,32,94,69,43,47,27,95,64,93,66,94,2,0
202,70,70,70,70,42,92,54,29,45,47,72,80,96,97,46,40,2,0
203,14,14,14,14,75,17,2,92,11,68,75,37,98,32,37,66,2,0
204,59,59,59,59,15,95,85,81,63,68,64,78,25,4,15,26,2,0
205,50,50,50,50,59,20,97,79,18,17,57,30,21,51,71,28,2,0
206,49,49,49,49,76,4,48,87,33,14,57,59,10,76,0,16,2,0
207,86,86,86,86,14,86,29,83,87,87,31,59,85,99,19,71,2,0
208,41,41,41,41,98,48,37,26,21,28,94,63,27,47,98,31,2,0
209,17,17,17,17,29,7,83,39,74,33,46,89,31,71,55,36,2,0
210,74,74,74,74,84,85,87,45,49,0,86,8,13,12,27,50,2,0
211,54,54,54,54,68,60,96,59,73,98,85,48,19,67,4,33,2,0
212,31,31,31,31,11,69,58,99,57,45,23,55,75,20,76,75,2,0
213,24,24,24,24,44,86,90,13,25,38,43,3,12,11,96,72,2,0
214,3,3,3,3,19,43,71,0,49,29,38,97,65,16,43,79,2,0
215,80,80,80,80,60,38,92,61,17,76,88,42,45,4,79,69,2,0
216,40,40,40,40,69,27,1,56,10,85,93,6,93,72,15,99,2,0
217,49,49,49,49,22,20,54,22,46,59,96,28,52,16,57,76,2,0
218,63,63,63,63,35,15,19,21,93,52,44,15,76,23,80,9,2,0
219,41,41,41,41,57,2,98,43,62,85,34,92,23,79,83,94,2,0
220,9,9,9,9,54,67,68,98,50,52,54,32,8,1,90,41,2,0
221,31,31,31,31,37,82,96,81,72,82,33,56,36,30,15,70,2,0
222,20,20,20,20,97,26,12,14,33,1,77,83,35,45,66,70,2,0
223,32,32,32,32,41,81,1,47,23,15,61,61,32,26,40,62,2,0
224,55,55,55,55,23,26,59,23,65,39,46,67,21,83,51,73,2,0
225,61,61,61,61,93,55,14,94,16,73,7,1,80,58,4,91,2,0
226,92,92,92,92,90,20,54,29,40,81,60,55,82,79,65,95,2,0
227,25,25,25,25,57,86,82,45,14,93,42,81,12,96,66,66,2,0
228,35,35,35,35,19,36,92,23,81,2,5,27,18,5,63,92,2,0
229,36,36,36,36,31,96,28,9,44,17,36,36,9,39,90,14,2,0
230,17,17,17,17,75,65,12,10,59,88,48,33,32,34,6,50,2,0
231,8,8,8,8,21,7,99,57,61,7,90,10,0,36,78,38,2,0
232,47,47,47,47,43,51,39,95,26,14,85,19,80,98,56,9,2,0
233,51,51,51,51,41,73,15,44,46,3,83,40,33,53,86,52,2,0
234,68,68,68,68,62,4,96,12,64,9,45,16,9,61,78,61,2,0
235,60,60,60,60,99,97,42,6,23,44,7,84,87,80,57,78,2,0
236,21,21,21,21,36,7,26,37,36,6,52,30,67,0,36,16,2,0
237,12,12,12,12,80,36,24,10,87,54,35,23,31,73,77,57,2,0
238,12,12,12,12,76,25,7,9,75,50,92,6,63,88,29,0,2,0
239,75,75,75,75,97,8,96,9,16,77,75,24,57,19,92,44,2,0
240,25,25,25,25,67,37,48,96,70,36,13,42,41,78,3,81,2,0
241,76,76,76,76,82,67,23,68,20,51,20,49,62,24,91,65,2,0
242,83,83,83,83,27,68,88,11,30,24,57,39,59,60,79,24,2,0
243,32,32,32,32,47,62,91,79,91,0,87,31,23,18,35,10,2,0
244,64,64,64,64,76,5,36,31,66,92,26,20,77,4,85,7,2,0
245,18,18,18,18,94,81,69,33,71,81,86,62,0,19,41,79,2,0
246,80,80,80,80,56,19,94,86,59,22,63,83,30,28,50,99,2,0
247,13,13,13,13,53,92,24,53,13,95,11,20,69,43,68,67,2,0
248,91,91,91,91,49,40,87,23,44,38,21,67,52,52,12,56,2,0
249,16,16,16,16,27,17,20,8,10,61,90,63,90,58,4,32,2,0
250,57,57,57,57,53,14,72,0,7,21,38,60,81,34,37,82,2,0
251,4,4,4,4,9,91,49,60,71,36,59,49,75,25,87,28,2,0
252,7,7,7,7,23,97,62,12,14,38,96,19,47,63,74,58,2,0
253,79,79,79,79,22,66,48,54,63,84,47,79,0,37,23,20,2,0
254,19,19,19,19,9,77,43,8,92,76,49,2,52,13,71,74,2,0
255,91,91,91,91,0,22,15,64,57,71,13,82,77,85,50,58,2,0
256,10,10,10,10,74,91,58,66,77,83,71,15,33,91,58,21,2,0
257,85,85,85,85,40,84,27,61,28,6,15,73,14,31,54,12,2,0
258,12,12,12,12,57,18,1,47,35,87,25,93,59,33,53,7,2,0
259,69,69,69,69,33,35,23,76,61,18,15,49,79,32,2,88,2,0
260,34,34,34,34,46,4,75,93,20,48,98,87,46,97,67,20,2,0
261,5,5,5,5,56,64,34,0,17,61,56,0,29,99,4,88,2,0
262,82,82,82,82,53,48,1,4,40,36,50,22,84,81,19,72,2,0
263,74,74,74,74,79,8,85,85,22,11,78,87,2,75,21,82,2,0
264,81,81,81,81,75,12,63,51,28,48,87,57,89,90,5,89,2,0
265,36,36,36,36,5,23,59,36,88,34,51,32,66,88,35,15,2,0
266,90,90,90,90,90,69,52,96,55,1,0,90,34,94,0,74,2,0
267,91,91,91,91,68,75,20,81,99,85,95,19,51,95,39,95,2,0
268,79,79,79,79,47,43,96,26,63,45,26,71,19,85,19,80,2,0
269,58,58,58,58,24,96,73,98,91,53,39,0,30,6,60,28,2,0
270,58,58,58,58,87,94,52,80,56,98,15,55,22,43,59,49,2,0
271,92,92,92,92,89,66,92,52,57,24,90,87,5,31,89,56,2,0
272,96,96,96,96,91,44,16,33,58,62,66,19,32,2,18,77,2,0
273,71,71,71,71,49,47,41,65,79,14,99,60,66,27,71,94,2,0
274,97,97,97,97,74,51,74,46,17,79,66,79,1,97,52,37,2,0
275,68,68,68,68,97,91,78,13,19,29,12,3,36,98,89,86,2,0
276,4,4,4,4,75,33,4,61,63,61,22,51,61,42,62,88,2,0
277,56,56,56,56,96,78,11,37,36,89,60,20,77,98,18,97,2,0
278,3,3,3,3,40,92,76,74,26,34,64,47,43,92,76,63,2,0
279,53,53,53,53,60,57,77,58,65,94,38,30,13,27,11,51,2,0
280,71,71,71,71,8,78,73,5,15,42,22,90,18,84,50,44,2,0
281,53,53,53,53,60,42,91,56,57,36,89,26,58,57,1,40,2,0
282,23,23,23,23,32,75,36,71,97,54,41,21,37,72,81,46,2,0
283,24,24,24,24,69,41,81,18,83,77,93,68,8,90,20,47,2,0
284,35,35,35,35,33,94,16,35,70,76,96,63,40,91,91,51,2,0
285,17,17,17,17,23,2,29,8,50,67,86,32,39,88,15,29,2,0
286,7,7,7,7,39,77,7,85,76,14,60,22,35,9,97,93,2,0
287,42,42,42,42,1,77,71,92,84,95,11,93,79,77,39,19,2,0
288,33,33,33,33,34,65,82,48,21,7,67,3,44,30,78,50,2,0
289,65,65,65,65,58,84,14,56,10,48,43,55,62,57,44,62,2,0
290,57,57,57,57,99,77,36,30,84,47,71,96,6,93,53,83,2,0
291,15,15,15,15,33,34,47,89,94,83,3,0,19,5,14,74,2,0
292,20,20,20,20,5,35,49,14,8,29,33,83,36,40,82,36,2,0
293,4,4,4,4,7,24,83,44,19,51,6,88,19,92,17,92,2,0
294,22,22,22,22,96,1,93,38,53,74,97,69,59,61,55,14,2,0
295,66,66,66,66,1,73,1,83,12,76,88,85,69,9,66,99,2,0
296,24,24,24,24,18,11,56,34,0,73,84,94,23,69,67,71,2,0
297,41,41,41,41,76,54,88,3,95,37,45,58,89,4,47,14,2,0
298,54,54,54,54,60,76,71,79,70,99,21,92,88,89,37,79,2,0
299,96,96,96,96,23,46,59,62,68,68,61,38,68,11,82,31,2,0
300,97,97,97,97,9,67,16,90,29,69,78,9,1,89,66,40,2,0
301,41,41,41,41,63,20,64,76,9,93,34,45,20,80,54,3,3,0
302,15,15,15,15,84,95,83,7,9,33,85,96,37,13,87,60,3,0
303,51,51,51,51,68,66,30,53,4,41,63,39,90,37,70,40,3,0
304,22,22,22,22,63,24,6,91,51,5,4,61,8,51,97,48,3,0
305,54,54,54,54,88,45,91,18,22,19,68,82,89,48,82,43,3,0
306,46,46,46,46,15,4,30,4,50,14,84,13,24,93,17,62,3,0
307,64,64,64,64,17,30,62,46,13,90,19,59,34,73,98,7,3,0
308,87,87,87,87,62,84,46,42,53,84,69,87,62,49,16,41,3,0
309,43,43,43,43,0,13,49,36,53,61,97,82,76,28,83,9,3,0
310,80,80,80,80,98,54,61,69,83,78,86,17,94,61,81,31,3,0
311,44,44,44,44,8,17,48,95,59,28,81,91,81,77,8,58,3,0
312,12,12,12,12,38,51,50,69,37,10,26,91,37,20,96,21,3,0
313,44,44,44,44,48,94,88,3,33,29,69,33,73,14,84,21,3,0
314,14,14,14,14,28,48,14,91,97,4,47,17,74,14,36,86,3,0
315,16,16,16,16,53,36,52,72,62,3,64,98,39,18,7,60,3,0
316,76,76,76,76,46,20,42,95,1,64,82,91,92,98,85,96,3,0
317,76,76,76,76,73,3,96,31,54,50,69,57,51,62,92,64,3,0
318,7,7,7,7,67,21,85,69,56,50,78,10,5,39,57,40,3,0
319,40,40,40,40,20,95,81,53,19,71,28,92,28,6,86,26,3,0
320,62,62,62,62,53,39,67,60,82,0,30,20,34,69,40,12,3,0
321,34,34,34,34,19,67,45,10,20,30,36,33,46,70,60,59,3,0
322,10,10,10,10,1,43,85,53,53,81,63,21,20,11,10,67,3,0
323,6,6,6,6,67,8,9,61,57,35,45,53,12,40,83,34,3,0
324,4,4,4,4,83,15,0,86,64,31,59,35,79,52,19,58,3,0
325,32,32,32,32,43,65,93,14,72,56,71,45,27,98,61,15,3,0
326,10,10,10,10,12,32,79,23,79,69,28,41,45,9,91,43,3,0
327,26,26,26,26,6,12,4,58,3,41,10,57,48,91,56,94,3,0
328,66,66,66,66,54,54,66,90,72,19,69,94,31,25,9,68,3,0
329,38,38,38,38,38,92,19,43,26,34,6,50,26,60,69,91,3,0
330,39,39,39,39,84,12,25,61,40,19,6,40,96,41,59,10,3,0
331,14,14,14,14,96,42,27,93,78,44,64,8,91,16,97,73,3,0
332,61,61,61,61,53,41,71,30,33,58,39,16,3,73,73,11,3,0
333,35,35,35,35,9,39,5,63,26,52,47,88,84,86,69,99,3,0
334,96,96,96,96,78,52,42,84,1,37,40,25,43,43,56,74,3,0
335,22,22,22,22,6,92,64,63,1,75,85,40,23,88,14,95,3,0
336,81,81,81,81,33,46,49,36,91,68,81,39,80,78,58,63,3,0
337,60,60,60,60,90,35,55,53,94,44,68,46,61,26,26,29,3,0
338,77,77,77,77,14,68,50,31,93,38,4,28,72,1,65,79,3,0
339,32,32,32,32,16,41,16,90,89,45,32,51,29,33,73,95,3,0
340,50,50,50,50,15,49,22,87,65,40,67,73,65,23,36,8,3,0
341,39,39,39,39,34,60,86,67,21,49,81,79,70,10,0,7,3,0
342,79,79,79,79,14,22,23,38,5,12,52,26,79,33,94,97,3,0
343,52,52,52,52,42,12,60,94,76,39,86,84,82,7,68,2,3,0
344,87,87,87,87,77,91,32,70,24,57,96,82,96,96,31,9,3,0
345,66,66,66,66,51,37,0,62,60,1,55,28,20,65,1,53,3,0
346,8,8,8,8,0,95,96,77,51,1,84,43,64,83,63,79,3,0
347,65,65,65,65,40,60,85,2,10,63,32,10,27,84,3,22,3,0
348,72,72,72,72,86,56,58,16,4,19,74,28,94,38,22,66,3,0
349,79,79,79,79,60,96,56,73,55,24,57,63,73,43,35,43,3,0
350,34,34,34,34,81,61,73,22,94,83,31,17,19,46,96,62,3,0
351,83,83,83,83,20,17,64,20,55,38,86,55,20,0,50,95,3,0
352,15,15,15,15,37,12,28,29,52,33,71,86,78,34,30,52,3,0
353,23,23,23,23,9,83,5,42,58,26,25,57,15,38,44,2,3,0
354,0,0,0,0,88,16,51,93,47,9,5,71,24,47,91,96,3,0
355,29,29,29,29,2,25,61,42,4,80,58,44,99,14,24,75,3,0
356,51,51,51,51,84,54,99,95,79,4,23,90,18,54,18,61,3,0
357,11,11,11,11,10,36,42,73,81,40,25,80,9,77,23,75,3,0
358,13,13,13,13,12,69,75,7,83,46,47,26,64,74,28,16,3,0
359,81,81,81,81,69,40,13,32,91,40,90,13,59,46,16,7,3,0
360,20,20,20,20,56,0,68,39,95,40,36,69,24,89,45,17,3,0
361,73,73,73,73,46,67,85,88,98,80,74,13,22,37,83,28,3,0
362,84,84,84,84,40,45,87,19,12,47,99,50,8,76,6,76,3,0
363,53,53,53,53,50,87,25,38,23,63,64,58,48,85,63,20,3,0
364,93,93,93,93,68,4,69,3,43,49,79,38,10,43,60,46,3,0
365,90,90,90,90,1,66,78,33,87,87,94,91,97,30,59,31,3,0
366,47,47,47,47,50,27,48,22,37,75,85,79,75,63,6,50,3,0
367,28,28,28,28,73,34,80,91,3,74,61,12,65,58,49,79,3,0
368,49,49,49,49,57,11,94,34,31,48,33,22,60,22,13,8,3,0
