78,25,89,22,95,5,19,91,21,74,14,62,6,83,26,19,1,0,0
30,44,75,58,62,31,36,20,8,24,47,8,11,97,0,14,96,0,0
99,45,33,62,39,54,21,86,36,10,62,73,93,35,88,71,38,0,0
21,91,13,60,57,92,43,75,68,13,15,36,91,47,69,32,34,0,0
28,43,79,6,54,7,37,3,21,47,34,49,16,59,38,50,83,0,0
86,96,85,24,22,63,81,12,51,2,95,36,54,8,80,31,30,0,0
95,14,12,36,37,9,85,19,81,10,8,9,39,67,19,66,99,0,0
20,15,77,22,42,80,81,85,30,25,36,94,45,2,33,80,56,0,0
34,17,81,81,58,5,92,60,51,1,42,44,35,55,72,43,22,0,0
13,41,81,79,18,60,29,55,82,64,32,13,95,28,4,55,11,0,0
81,10,4,51,16,61,64,5,22,13,43,36,18,94,88,43,39,0,0
2,43,70,19,12,17,32,82,97,59,73,90,19,10,11,15,78,0,0
42,45,70,62,8,83,99,9,13,50,51,65,2,17,53,99,16,0,0
84,69,42,3,15,29,57,82,64,52,54,26,27,55,59,52,86,0,0
22,29,86,49,79,98,90,3,86,43,27,85,98,87,17,31,76,0,0
61,63,14,83,32,22,11,91,71,42,33,53,30,80,4,15,87,0,0
10,81,58,86,33,40,59,36,62,38,54,26,26,12,95,21,77,0,0
41,58,54,20,97,27,51,62,32,37,4,57,5,7,43,58,39,0,0
43,97,81,65,57,5,17,12,24,84,59,99,16,40,51,46,22,0,0
93,15,49,61,49,31,96,23,96,44,50,38,31,59,35,65,1,1,0
87,37,48,20,24,94,75,3,89,86,45,43,57,32,61,78,4,1,0
2,31,20,86,30,43,67,48,44,17,49,25,73,63,16,80,48,1,0
79,57,14,5,89,7,5,27,14,15,8,97,49,95,29,26,66,1,0
98,85,62,18,53,79,3,83,23,59,21,74,34,75,2,36,79,1,0
15,50,13,50,92,48,83,81,47,8,6,78,6,67,14,10,70,1,0
58,17,46,4,56,63,37,98,34,56,8,12,13,80,24,4,13,1,0
73,62,79,77,69,47,31,53,33,39,20,94,97,24,71,58,20,1,0
48,18,1,17,92,13,80,56,40,94,68,70,63,49,34,25,71,1,0
91,50,17,10,54,25,1,94,92,34,70,46,87,21,65,89,71,1,0
65,60,10,75,9,94,23,34,74,14,94,23,75,77,57,27,22,1,0
74,72,39,39,83,17,30,90,6,96,12,95,38,16,21,84,27,1,0
78,60,72,87,35,81,26,94,30,95,58,19,12,43,12,6,28,1,0
93,26,26,26,33,81,96,92,61,9,77,24,22,40,52,15,80,1,0
92,51,52,73,77,17,26,65,61,39,49,7,19,30,76,25,81,1,0
27,59,97,93,25,29,22,48,53,79,68,27,24,31,77,6,0,1,0
72,1,30,98,77,49,94,27,52,59,77,70,51,24,84,20,15,1,0
19,77,95,95,64,0,18,17,23,17,54,68,87,75,13,22,57,1,0
16,82,42,62,8,40,5,70,6,1,19,20,62,17,35,52,94,1,0
35,10,31,63,51,47,51,10,49,47,34,48,23,88,71,32,59,1,0
56,45,2,23,89,19,94,86,7,92,0,46,1,65,44,56,74,1,0
17,75,95,66,64,91,91,40,56,59,97,97,9,63,22,85,99,1,0
19,20,92,48,53,76,76,33,97,93,3,8,74,66,3,30,81,1,0
86,25,69,25,58,85,99,21,14,60,56,72,53,53,75,81,55,1,0
62,48,45,52,70,31,0,63,47,19,70,1,59,82,79,96,29,1,0
1,56,30,81,20,62,51,45,70,54,57,93,15,8,61,66,73,1,0
78,86,30,52,26,79,10,32,51,72,1,87,79,8,37,36,2,1,0
78,23,88,74,9,96,23,62,23,46,79,55,74,22,31,57,71,1,0
79,94,27,56,36,16,47,13,84,57,60,57,0,36,13,33,75,1,0
10,62,66,6,8,7,73,37,96,55,24,66,8,33,61,57,71,1,0
76,14,14,89,35,59,38,94,60,27,43,42,55,21,11,80,12,1,0
9,90,83,45,38,34,38,64,81,40,50,18,75,98,74,87,42,1,0
88,20,82,5,34,20,46,3,20,50,75,62,42,70,38,42,15,1,0
35,77,34,67,74,80,90,96,6,81,43,72,55,38,75,20,75,1,0
86,97,5,37,95,83,95,76,83,82,27,51,99,5,51,77,6,1,0
90,95,96,61,31,25,6,79,70,24,57,22,53,73,80,3,83,1,0
34,82,57,63,41,37,29,87,86,51,94,22,30,30,54,6,19,1,0
17,83,39,13,92,39,44,68,83,29,65,5,87,40,87,97,79,1,0
68,63,0,99,47,1,88,5,20,44,72,76,30,19,69,88,29,1,0
52,32,58,7,81,62,16,9,45,48,85,8,13,67,5,14,54,1,0
35,70,63,79,58,39,59,45,23,48,44,77,37,91,42,98,77,1,0
4,82,56,75,33,10,92,70,70,53,53,28,28,73,82,71,0,1,0
5,55,21,84,34,47,28,88,85,8,58,74,23,61,72,24,35,1,0
89,56,44,98,47,95,67,83,76,43,36,37,46,62,57,42,96,1,0
3,81,81,94,88,4,55,87,83,17,65,93,56,38,51,87,90,1,0
80,32,26,29,7,14,17,25,38,26,45,57,25,7,79,51,41,1,0
59,81,65,25,94,93,64,63,29,1,72,40,53,29,32,80,59,1,0
74,40,76,89,4,18,68,86,66,62,74,98,21,27,15,27,41,1,0
9,58,35,65,61,61,32,72,19,94,3,54,31,16,4,83,74,1,0
13,11,44,8,59,5,72,92,72,15,29,13,43,80,9,5,84,1,0
49,11,9,83,48,85,7,60,80,89,63,33,66,85,0,85,42,1,0
74,91,63,93,3,98,63,61,91,77,89,97,29,12,69,60,31,1,0
65,11,13,96,50,4,23,88,22,20,16,65,77,72,12,80,76,1,0
0,41,18,75,19,43,63,81,58,82,67,52,51,61,95,17,29,1,0
27,91,86,60,56,92,1,39,11,84,70,13,70,8,85,20,57,1,0
45,97,79,99,2,83,67,19,69,37,29,99,18,18,5,15,37,1,0
15,29,24,15,66,72,96,60,78,79,71,24,45,80,77,58,54,1,0
15,8,21,8,45,52,95,11,10,60,82,10,82,10,1,60,35,1,0
20,84,6,5,8,77,24,49,93,44,16,24,81,61,85,38,3,1,0
7,22,13,95,51,83,98,57,0,56,89,1,99,10,74,95,28,1,0
91,47,81,93,20,68,15,76,24,53,64,87,95,19,93,6,5,1,0
31,78,49,30,9,87,32,74,84,70,53,11,88,64,38,88,7,1,0
62,58,16,75,77,92,77,29,90,60,51,27,21,39,40,64,77,1,0
36,5,11,84,55,75,59,39,49,99,72,74,90,66,42,22,21,1,0
60,34,47,93,17,1,65,48,74,32,88,65,58,2,10,19,10,1,0
37,92,36,48,8,50,33,19,37,32,94,93,10,11,5,58,7,1,0
53,74,64,7,2,14,69,39,14,87,95,48,67,13,67,60,53,1,0
70,83,56,68,26,0,22,37,99,71,96,17,41,58,35,88,71,1,0
73,7,20,92,93,52,89,13,28,3,98,17,50,88,46,43,65,1,0
88,11,66,43,38,4,67,57,22,46,31,3,20,27,64,51,5,1,0
29,42,16,88,50,85,2,73,45,97,15,52,88,86,28,17,22,1,0
23,26,96,61,79,84,42,90,97,28,11,43,44,52,25,38,72,1,0
87,57,15,27,61,82,77,44,28,13,35,1,39,23,23,64,91,1,0
58,59,43,48,27,52,33,8,41,21,99,69,30,81,76,13,7,1,0
54,98,69,15,80,47,27,75,88,86,64,47,6,38,27,2,31,1,0
79,57,46,27,40,38,41,42,2,65,69,11,8,2,43,73,80,1,0
36,2,64,70,1,87,40,8,55,5,87,14,1,65,99,59,57,1,0
90,43,82,82,3,39,84,61,4,32,27,84,24,56,14,7,48,1,0
8,4,87,35,32,36,57,25,64,54,28,33,23,30,44,70,32,1,0
4,85,79,64,55,26,79,10,20,90,1,24,49,67,2,10,4,1,0
63,60,64,28,27,1,0,82,44,85,69,23,55,68,78,27,69,1,0
74,21,37,57,20,89,12,42,83,2,41,52,67,87,88,7,33,1,0
32,81,3,32,27,50,85,70,19,23,65,74,17,18,93,0,34,1,0
91,57,19,45,93,12,79,69,18,30,98,49,57,90,68,8,26,1,0
72,52,17,93,11,41,31,7,68,63,1,22,37,58,78,46,94,1,0
63,83,10,84,73,87,32,69,7,62,84,48,35,30,98,94,26,1,0
50,34,15,68,91,99,71,69,1,96,10,73,92,11,28,0,12,1,0
79,39,69,51,14,64,84,11,44,91,27,41,99,97,95,6,91,1,0
11,38,82,53,18,23,3,80,8,73,37,80,99,93,49,43,18,1,0
46,75,75,81,76,30,35,28,48,97,62,61,47,37,14,95,30,1,0
7,56,25,43,66,15,50,42,75,23,65,12,29,80,73,57,56,1,0
23,53,6,52,76,62,38,11,66,94,9,82,96,9,96,44,35,1,0
65,58,3,3,4,46,55,50,75,27,63,52,11,84,87,16,77,1,0
51,90,83,20,99,90,42,11,36,62,60,69,14,78,66,57,99,1,0
50,19,98,43,68,76,1,46,88,20,81,49,11,47,44,76,96,1,0
78,56,36,62,39,39,79,87,66,0,6,91,56,98,46,70,33,1,0
1,90,84,58,27,94,86,97,89,35,27,68,0,64,40,88,10,1,0
83,23,31,23,56,14,12,69,52,62,81,35,35,71,24,70,66,1,0
93,28,26,33,99,3,26,88,41,89,19,81,15,23,98,52,68,1,0
61,89,1,83,93,20,13,42,26,50,56,32,6,92,64,2,6,1,0
90,19,2,34,75,92,32,94,69,43,47,27,95,64,93,66,94,2,0
84,58,21,66,70,42,92,54,29,45,47,72,80,96,97,46,40,2,0
6,0,43,81,14,75,17,2,92,11,68,75,37,98,32,37,66,2,0
86,92,4,60,59,15,95,85,81,63,68,64,78,25,4,15,26,2,0
86,40,23,8,50,59,20,97,79,18,17,57,30,21,51,71,28,2,0
22,99,52,56,49,76,4,48,87,33,14,57,59,10,76,0,16,2,0
70,72,55,42,86,14,86,29,83,87,87,31,59,85,99,19,71,2,0
69,3,53,96,41,98,48,37,26,21,28,94,63,27,47,98,31,2,0
90,90,30,23,17,29,7,83,39,74,33,46,89,31,71,55,36,2,0
79,46,84,76,74,84,85,87,45,49,0,86,8,13,12,27,50,2,0
42,85,71,49,54,68,60,96,59,73,98,85,48,19,67,4,33,2,0
29,90,94,66,31,11,69,58,99,57,45,23,55,75,20,76,75,2,0
85,68,92,67,24,44,86,90,13,25,38,43,3,12,11,96,72,2,0
63,96,27,65,3,19,43,71,0,49,29,38,97,65,16,43,79,2,0
47,48,77,48,80,60,38,92,61,17,76,88,42,45,4,79,69,2,0
75,65,53,15,40,69,27,1,56,10,85,93,6,93,72,15,99,2,0
5,46,53,37,49,22,20,54,22,46,59,96,28,52,16,57,76,2,0
99,93,3,36,63,35,15,19,21,93,52,44,15,76,23,80,9,2,0
37,23,85,42,41,57,2,98,43,62,85,34,92,23,79,83,94,2,0
86,52,93,77,9,54,67,68,98,50,52,54,32,8,1,90,41,2,0
44,94,87,74,31,37,82,96,81,72,82,33,56,36,30,15,70,2,0
11,33,46,45,20,97,26,12,14,33,1,77,83,35,45,66,70,2,0
69,47,84,81,32,41,81,1,47,23,15,61,61,32,26,40,62,2,0
64,59,77,35,55,23,26,59,23,65,39,46,67,21,83,51,73,2,0
43,86,99,17,61,93,55,14,94,16,73,7,1,80,58,4,91,2,0
44,81,63,98,92,90,20,54,29,40,81,60,55,82,79,65,95,2,0
15,50,88,89,25,57,86,82,45,14,93,42,81,12,96,66,66,2,0
90,61,89,59,35,19,36,92,23,81,2,5,27,18,5,63,92,2,0
38,49,33,8,36,31,96,28,9,44,17,36,36,9,39,90,14,2,0
4,68,56,84,17,75,65,12,10,59,88,48,33,32,34,6,50,2,0
10,7,75,20,8,21,7,99,57,61,7,90,10,0,36,78,38,2,0
93,15,15,72,47,43,51,39,95,26,14,85,19,80,98,56,9,2,0
89,45,65,76,51,41,73,15,44,46,3,83,40,33,53,86,52,2,0
12,68,82,87,68,62,4,96,12,64,9,45,16,9,61,78,61,2,0
31,12,11,56,60,99,97,42,6,23,44,7,84,87,80,57,78,2,0
40,9,62,66,21,36,7,26,37,36,6,52,30,67,0,36,16,2,0
15,46,99,77,12,80,36,24,10,87,54,35,23,31,73,77,57,2,0
94,16,65,71,12,76,25,7,9,75,50,92,6,63,88,29,0,2,0
36,3,15,31,75,97,8,96,9,16,77,75,24,57,19,92,44,2,0
57,15,72,54,25,67,37,48,96,70,36,13,42,41,78,3,81,2,0
62,19,8,11,76,82,67,23,68,20,51,20,49,62,24,91,65,2,0
71,29,69,73,83,27,68,88,11,30,24,57,39,59,60,79,24,2,0
77,86,1,65,32,47,62,91,79,91,0,87,31,23,18,35,10,2,0
24,19,57,92,64,76,5,36,31,66,92,26,20,77,4,85,7,2,0
5,12,6,71,18,94,81,69,33,71,81,86,62,0,19,41,79,2,0
9,85,79,82,80,56,19,94,86,59,22,63,83,30,28,50,99,2,0
65,97,39,83,13,53,92,24,53,13,95,11,20,69,43,68,67,2,0
51,10,15,64,91,49,40,87,23,44,38,21,67,52,52,12,56,2,0
62,51,84,0,16,27,17,20,8,10,61,90,63,90,58,4,32,2,0
42,73,10,11,57,53,14,72,0,7,21,38,60,81,34,37,82,2,0
41,10,33,37,4,9,91,49,60,71,36,59,49,75,25,87,28,2,0
80,7,55,72,7,23,97,62,12,14,38,96,19,47,63,74,58,2,0
69,32,12,67,79,22,66,48,54,63,84,47,79,0,37,23,20,2,0
11,55,38,45,19,9,77,43,8,92,76,49,2,52,13,71,74,2,0
71,4,1,86,91,0,22,15,64,57,71,13,82,77,85,50,58,2,0
70,54,9,5,10,74,91,58,66,77,83,71,15,33,91,58,21,2,0
44,83,18,73,85,40,84,27,61,28,6,15,73,14,31,54,12,2,0
32,12,39,79,12,57,18,1,47,35,87,25,93,59,33,53,7,2,0
7,52,93,90,69,33,35,23,76,61,18,15,49,79,32,2,88,2,0
35,56,5,22,34,46,4,75,93,20,48,98,87,46,97,67,20,2,0
39,73,99,16,5,56,64,34,0,17,61,56,0,29,99,4,88,2,0
27,60,96,34,82,53,48,1,4,40,36,50,22,84,81,19,72,2,0
1,90,43,69,74,79,8,85,85,22,11,78,87,2,75,21,82,2,0
16,93,70,60,81,75,12,63,51,28,48,87,57,89,90,5,89,2,0
5,89,85,67,36,5,23,59,36,88,34,51,32,66,88,35,15,2,0
69,97,87,86,90,90,69,52,96,55,1,0,90,34,94,0,74,2,0
88,86,25,53,91,68,75,20,81,99,85,95,19,51,95,39,95,2,0
69,45,98,94,79,47,43,96,26,63,45,26,71,19,85,19,80,2,0
79,34,26,47,58,24,96,73,98,91,53,39,0,30,6,60,28,2,0
38,0,10,28,58,87,94,52,80,56,98,15,55,22,43,59,49,2,0
28,0,70,65,92,89,66,92,52,57,24,90,87,5,31,89,56,2,0
38,90,50,67,96,91,44,16,33,58,62,66,19,32,2,18,77,2,0
81,93,89,47,71,49,47,41,65,79,14,99,60,66,27,71,94,2,0
17,41,95,15,97,74,51,74,46,17,79,66,79,1,97,52,37,2,0
50,70,31,14,68,97,91,78,13,19,29,12,3,36,98,89,86,2,0
9,43,95,99,4,75,33,4,61,63,61,22,51,61,42,62,88,2,0
85,3,74,18,56,96,78,11,37,36,89,60,20,77,98,18,97,2,0
80,38,35,62,3,40,92,76,74,26,34,64,47,43,92,76,63,2,0
68,90,16,96,53,60,57,77,58,65,94,38,30,13,27,11,51,2,0
46,48,82,26,71,8,78,73,5,15,42,22,90,18,84,50,44,2,0
69,10,97,2,53,60,42,91,56,57,36,89,26,58,57,1,40,2,0
12,67,48,13,23,32,75,36,71,97,54,41,21,37,72,81,46,2,0
36,32,45,91,24,69,41,81,18,83,77,93,68,8,90,20,47,2,0
6,15,41,39,35,33,94,16,35,70,76,96,63,40,91,91,51,2,0
89,80,85,17,17,23,2,29,8,50,67,86,32,39,88,15,29,2,0
92,0,4,12,7,39,77,7,85,76,14,60,22,35,9,97,93,2,0
86,76,13,63,42,1,77,71,92,84,95,11,93,79,77,39,19,2,0
49,40,75,55,33,34,65,82,48,21,7,67,3,44,30,78,50,2,0
51,95,66,95,65,58,84,14,56,10,48,43,55,62,57,44,62,2,0
86,57,85,95,57,99,77,36,30,84,47,71,96,6,93,53,83,2,0
55,38,80,5,15,33,34,47,89,94,83,3,0,19,5,14,74,2,0
64,95,38,93,20,5,35,49,14,8,29,33,83,36,40,82,36,2,0
6,78,4,46,4,7,24,83,44,19,51,6,88,19,92,17,92,2,0
52,80,20,81,22,96,1,93,38,53,74,97,69,59,61,55,14,2,0
19,7,27,58,66,1,73,1,83,12,76,88,85,69,9,66,99,2,0
64,0,95,2,24,18,11,56,34,0,73,84,94,23,69,67,71,2,0
45,76,35,97,41,76,54,88,3,95,37,45,58,89,4,47,14,2,0
83,61,13,25,54,60,76,71,79,70,99,21,92,88,89,37,79,2,0
12,97,27,15,96,23,46,59,62,68,68,61,38,68,11,82,31,2,0
95,99,23,26,97,9,67,16,90,29,69,78,9,1,89,66,40,2,0
49,18,14,75,41,63,20,64,76,9,93,34,45,20,80,54,3,3,0
78,43,88,78,15,84,95,83,7,9,33,85,96,37,13,87,60,3,0
25,45,16,74,51,68,66,30,53,4,41,63,39,90,37,70,40,3,0
51,85,71,26,22,63,24,6,91,51,5,4,61,8,51,97,48,3,0
64,26,8,24,54,88,45,91,18,22,19,68,82,89,48,82,43,3,0
74,7,26,95,46,15,4,30,4,50,14,84,13,24,93,17,62,3,0
13,59,63,95,64,17,30,62,46,13,90,19,59,34,73,98,7,3,0
82,81,72,58,87,62,84,46,42,53,84,69,87,62,49,16,41,3,0
52,37,84,87,43,0,13,49,36,53,61,97,82,76,28,83,9,3,0
68,46,75,56,80,98,54,61,69,83,78,86,17,94,61,81,31,3,0
82,89,81,16,44,8,17,48,95,59,28,81,91,81,77,8,58,3,0
56,12,61,96,12,38,51,50,69,37,10,26,91,37,20,96,21,3,0
3,89,29,79,44,48,94,88,3,33,29,69,33,73,14,84,21,3,0
70,55,57,82,14,28,48,14,91,97,4,47,17,74,14,36,86,3,0
20,75,79,74,16,53,36,52,72,62,3,64,98,39,18,7,60,3,0
11,52,22,2,76,46,20,42,95,1,64,82,91,92,98,85,96,3,0
62,41,6,72,76,73,3,96,31,54,50,69,57,51,62,92,64,3,0
99,58,78,78,7,67,21,85,69,56,50,78,10,5,39,57,40,3,0
17,83,85,34,40,20,95,81,53,19,71,28,92,28,6,86,26,3,0
63,76,61,56,62,53,39,67,60,82,0,30,20,34,69,40,12,3,0
59,67,23,25,34,19,67,45,10,20,30,36,33,46,70,60,59,3,0
43,71,21,97,10,1,43,85,53,53,81,63,21,20,11,10,67,3,0
9,64,65,97,6,67,8,9,61,57,35,45,53,12,40,83,34,3,0
65,31,75,35,4,83,15,0,86,64,31,59,35,79,52,19,58,3,0
29,69,90,92,32,43,65,93,14,72,56,71,45,27,98,61,15,3,0
78,12,31,71,10,12,32,79,23,79,69,28,41,45,9,91,43,3,0
53,46,86,47,26,6,12,4,58,3,41,10,57,48,91,56,94,3,0
37,13,13,32,66,54,54,66,90,72,19,69,94,31,25,9,68,3,0
6,14,62,67,38,38,92,19,43,26,34,6,50,26,60,69,91,3,0
15,71,66,41,39,84,12,25,61,40,19,6,40,96,41,59,10,3,0
72,13,67,42,14,96,42,27,93,78,44,64,8,91,16,97,73,3,0
80,88,90,12,61,53,41,71,30,33,58,39,16,3,73,73,11,3,0
69,7,23,81,35,9,39,5,63,26,52,47,88,84,86,69,99,3,0
11,34,13,40,96,78,52,42,84,1,37,40,25,43,43,56,74,3,0
34,62,58,29,22,6,92,64,63,1,75,85,40,23,88,14,95,3,0
59,99,95,10,81,33,46,49,36,91,68,81,39,80,78,58,63,3,0
7,40,75,68,60,90,35,55,53,94,44,68,46,61,26,26,29,3,0
89,84,25,10,77,14,68,50,31,93,38,4,28,72,1,65,79,3,0
26,93,62,58,32,16,41,16,90,89,45,32,51,29,33,73,95,3,0
95,73,81,48,50,15,49,22,87,65,40,67,73,65,23,36,8,3,0
52,17,14,33,39,34,60,86,67,21,49,81,79,70,10,0,7,3,0
64,81,29,34,79,14,22,23,38,5,12,52,26,79,33,94,97,3,0
72,71,31,91,52,42,12,60,94,76,39,86,84,82,7,68,2,3,0
17,34,24,76,87,77,91,32,70,24,57,96,82,96,96,31,9,3,0
27,22,56,98,66,51,37,0,62,60,1,55,28,20,65,1,53,3,0
54,57,72,26,8,0,95,96,77,51,1,84,43,64,83,63,79,3,0
60,53,39,27,65,40,60,85,2,10,63,32,10,27,84,3,22,3,0
14,87,46,76,72,86,56,58,16,4,19,74,28,94,38,22,66,3,0
62,76,84,71,79,60,96,56,73,55,24,57,63,73,43,35,43,3,0
61,35,58,82,34,81,61,73,22,94,83,31,17,19,46,96,62,3,0
75,89,43,43,83,20,17,64,20,55,38,86,55,20,0,50,95,3,0
17,41,28,85,15,37,12,28,29,52,33,71,86,78,34,30,52,3,0
65,48,39,75,23,9,83,5,42,58,26,25,57,15,38,44,2,3,0
91,61,27,21,0,88,16,51,93,47,9,5,71,24,47,91,96,3,0
66,18,59,18,29,2,25,61,42,4,80,58,44,99,14,24,75,3,0
37,39,8,83,51,84,54,99,95,79,4,23,90,18,54,18,61,3,0
13,40,38,42,11,10,36,42,73,81,40,25,80,9,77,23,75,3,0
10,65,25,65,13,12,69,75,7,83,46,47,26,64,74,28,16,3,0
6,22,11,22,81,69,40,13,32,91,40,90,13,59,46,16,7,3,0
51,58,20,9,20,56,0,68,39,95,40,36,69,24,89,45,17,3,0
5,40,98,97,73,46,67,85,88,98,80,74,13,22,37,83,28,3,0
14,63,58,42,84,40,45,87,19,12,47,99,50,8,76,6,76,3,0
93,92,75,23,53,50,87,25,38,23,63,64,58,48,85,63,20,3,0
24,30,0,93,93,68,4,69,3,43,49,79,38,10,43,60,46,3,0
43,54,35,29,90,1,66,78,33,87,87,94,91,97,30,59,31,3,0
83,26,0,27,47,50,27,48,22,37,75,85,79,75,63,6,50,3,0
1,47,46,14,28,73,34,80,91,3,74,61,12,65,58,49,79,3,0
22,7,81,49,49,57,11,94,34,31,48,33,22,60,22,13,8,3,0
